TransactionID,Date,Category,Product,Quantity,UnitPrice,TotalPrice,Region,SalesRep,PaymentMethod
1885,2024-01-01,Furniture,Bookshelf,5,155.81,779.05,North,Alice,Credit Card
1886,2024-01-01,Furniture,Chair,11,85.75,943.25,East,Charlie,Online
1887,2023-02-05,Groceries,Eggs,17,419.27,7127.59,Central,Alice,Bank Transfer
1888,2023-12-22,Furniture,Chair,6,119.67,718.02,South,Diana,Online
1889,2023-04-27,Furniture,Chair,2,644.69,1289.38,Central,Alice,Credit Card
1890,2023-09-03,Electronics,Laptop,5,954.65,4773.25,South,Bob,Credit Card
1891,2023-09-14,Clothing,Jacket,1,512.7,512.7,West,Diana,Online
1892,2023-09-10,Electronics,Headphones,2,204.12,408.24,Central,Alice,Cash
1893,2023-04-17,Furniture,Bookshelf,3,583.68,1751.04,North,Charlie,Online
1894,2023-09-18,Furniture,Bookshelf,18,12.31,221.58,South,Bob,Online
1895,2023-05-17,Toys,Action Figure,6,835.65,5013.9,Central,Diana,Online
1896,2023-06-21,Furniture,Sofa,4,652.21,2608.84,East,Diana,Bank Transfer
1897,2023-01-15,Groceries,Eggs,4,46.45,185.8,South,Bob,Cash
1898,2023-04-16,Furniture,Sofa,10,364.13,3641.3,South,Ethan,Cash
1899,2023-11-28,Furniture,Sofa,1,313.35,313.35,South,Ethan,Credit Card
1900,2023-04-03,Clothing,Jeans,11,460.59,5066.49,West,Diana,Bank Transfer
1901,2023-11-05,Furniture,Bookshelf,20,288.92,5778.4,West,Ethan,Credit Card
1902,2023-02-09,Toys,Puzzle,20,54.78,1095.6,North,Alice,Cash
1903,2023-05-21,Electronics,Tablet,19,961.4,18266.6,West,Diana,Cash
1904,2023-01-28,Clothing,Jeans,12,80.72,968.64,South,Diana,Bank Transfer
1905,2023-12-01,Electronics,Tablet,10,146.13,1461.3,North,Alice,Bank Transfer
1906,2023-04-15,Electronics,Laptop,1,117.02,117.02,West,Bob,Credit Card
1907,2023-08-22,Toys,Action Figure,19,482.33,9164.27,East,Alice,Credit Card
1908,2023-04-21,Electronics,Headphones,2,499.94,999.88,West,Alice,Bank Transfer
1909,2023-07-31,Furniture,Chair,3,959.63,2878.89,Central,Alice,Online
1910,2023-12-30,Clothing,Shoes,1,672.89,672.89,South,Charlie,Credit Card
1911,2023-05-01,Groceries,Rice,14,561.15,7856.1,North,Ethan,Bank Transfer
1912,2023-04-29,Electronics,Tablet,20,370.46,7409.2,East,Alice,Bank Transfer
1913,2023-10-06,Furniture,Sofa,18,149.97,2699.46,East,Ethan,Online
1914,2023-07-28,Furniture,Bookshelf,12,768.48,9221.76,East,Diana,Credit Card
1915,2023-12-11,Groceries,Eggs,3,604.14,1812.42,East,Diana,Credit Card
1916,2023-06-20,Clothing,Shoes,6,890.29,5341.74,West,Ethan,Online
1917,2023-09-17,Furniture,Sofa,19,143.82,2732.58,Central,Bob,Credit Card
1918,2023-12-21,Groceries,Rice,17,546.28,9286.76,West,Alice,Cash
1919,2023-10-22,Electronics,Tablet,8,685.59,5484.72,Central,Bob,Online
1920,2023-09-08,Electronics,Tablet,13,525.51,6831.63,East,Ethan,Bank Transfer
1921,2023-04-23,Toys,Action Figure,8,642.27,5138.16,West,Alice,Bank Transfer
1922,2023-03-21,Furniture,Chair,16,148.63,2378.08,Central,Alice,Cash
1923,2023-12-22,Clothing,Jeans,7,544.26,3809.82,West,Charlie,Cash
1924,2023-04-08,Electronics,Laptop,4,211.05,844.2,North,Charlie,Cash
1925,2023-02-04,Clothing,Shoes,12,663.28,7959.36,North,Diana,Cash
1926,2023-12-24,Toys,Action Figure,12,212.41,2548.92,East,Diana,Bank Transfer
1927,2023-11-14,Toys,Board Game,2,680.72,1361.44,Central,Ethan,Cash
1928,2023-09-13,Clothing,Jacket,16,861.87,13789.92,North,Charlie,Bank Transfer
1929,2023-10-03,Electronics,Headphones,12,949.38,11392.56,Central,Ethan,Bank Transfer
1930,2023-01-14,Groceries,Rice,16,255.9,4094.4,West,Alice,Cash
1931,2023-02-12,Furniture,Chair,11,245.17,2696.87,West,Diana,Bank Transfer
1932,2023-01-18,Clothing,Jacket,7,615.65,4309.55,Central,Diana,Cash
1933,2023-01-06,Furniture,Chair,3,504.56,1513.68,Central,Diana,Bank Transfer
1934,2023-05-21,Toys,Board Game,9,587.73,5289.57,Central,Alice,Bank Transfer
1935,2023-03-31,Groceries,Bread,10,603.11,6031.1,South,Alice,Bank Transfer
1936,2023-02-26,Furniture,Chair,16,252.8,4044.8,South,Diana,Bank Transfer
1937,2023-12-01,Furniture,Bookshelf,6,227.31,1363.86,North,Charlie,Bank Transfer
1938,2023-04-28,Groceries,Rice,5,136.34,681.7,North,Bob,Cash
1939,2023-08-13,Groceries,Bread,17,898.2,15269.4,West,Alice,Online
1940,2023-11-22,Toys,Puzzle,2,282.51,565.02,West,Diana,Bank Transfer
1941,2023-02-04,Electronics,Laptop,16,404.32,6469.12,East,Charlie,Credit Card
1942,2023-03-12,Electronics,Laptop,19,190.86,3626.34,South,Alice,Credit Card
1943,2023-08-17,Toys,Action Figure,16,71.48,1143.68,Central,Charlie,Credit Card
1944,2023-10-26,Groceries,Rice,8,206.44,1651.52,Central,Alice,Online
1945,2023-03-10,Groceries,Rice,17,789.15,13415.55,East,Alice,Cash
1946,2023-09-26,Clothing,T-Shirt,11,921.13,10132.43,East,Bob,Bank Transfer
1947,2023-04-20,Furniture,Bookshelf,7,103.55,724.85,West,Diana,Bank Transfer
1948,2023-10-11,Toys,Puzzle,17,149.68,2544.56,South,Bob,Cash
1949,2023-09-02,Toys,Puzzle,8,628.81,5030.48,Central,Bob,Bank Transfer
1950,2023-11-17,Clothing,Jeans,2,753.61,1507.22,East,Diana,Cash
1951,2023-06-14,Groceries,Rice,13,452.58,5883.54,South,Charlie,Credit Card
1952,2023-03-07,Groceries,Eggs,20,523.65,10473,South,Bob,Bank Transfer
1953,2023-02-08,Groceries,Rice,18,89.42,1609.56,West,Alice,Credit Card
1954,2023-11-25,Electronics,Tablet,9,467.18,4204.62,East,Diana,Online
1955,2023-06-05,Toys,Action Figure,17,490.35,8335.95,East,Diana,Credit Card
1956,2023-08-29,Clothing,T-Shirt,18,519.41,9349.38,West,Charlie,Cash
1957,2023-05-09,Clothing,Jacket,17,231.7,3938.9,East,Ethan,Online
1958,2023-05-03,Toys,Doll,7,826.61,5786.27,East,Charlie,Bank Transfer
1959,2023-05-23,Clothing,Shoes,5,803.23,4016.15,South,Ethan,Online
1960,2023-04-08,Clothing,Jacket,19,522.51,9927.69,South,Diana,Cash
1961,2023-05-30,Furniture,Table,6,887.84,5327.04,Central,Charlie,Bank Transfer
1962,2023-07-11,Furniture,Bookshelf,19,461.78,8773.82,West,Charlie,Online
1963,2023-03-16,Clothing,T-Shirt,13,814.05,10582.65,East,Alice,Bank Transfer
1964,2023-01-02,Electronics,Smartphone,15,935.08,14026.2,East,Diana,Online
1965,2023-09-19,Toys,Board Game,2,981.67,1963.34,South,Charlie,Bank Transfer
1966,2023-11-01,Electronics,Headphones,11,123.85,1362.35,West,Diana,Credit Card
1967,2023-03-04,Clothing,T-Shirt,9,111.92,1007.28,North,Alice,Online
1968,2023-03-07,Electronics,Headphones,19,64.58,1227.02,South,Alice,Cash
1969,2023-06-22,Toys,Action Figure,8,234.34,1874.72,East,Diana,Online
1970,2023-10-10,Clothing,Jeans,18,586.2,10551.6,South,Alice,Credit Card
1971,2023-03-29,Groceries,Milk,1,954.7,954.7,Central,Ethan,Cash
1972,2023-10-20,Toys,Action Figure,4,249.96,999.84,West,Alice,Bank Transfer
1973,2023-04-24,Furniture,Bookshelf,6,918.04,5508.24,Central,Bob,Online
1974,2023-02-24,Electronics,Smartphone,19,861.59,16370.21,East,Diana,Bank Transfer
1975,2023-08-17,Furniture,Table,14,713.86,9994.04,North,Alice,Bank Transfer
1976,2023-03-18,Groceries,Eggs,9,209.1,1881.9,North,Ethan,Bank Transfer
1977,2023-08-12,Toys,Action Figure,16,510.02,8160.32,East,Alice,Bank Transfer
1978,2023-08-15,Toys,Doll,3,602.95,1808.85,East,Bob,Bank Transfer
1979,2023-03-28,Groceries,Milk,12,408.08,4896.96,South,Charlie,Credit Card
1980,2023-05-29,Furniture,Bookshelf,1,688.06,688.06,Central,Diana,Credit Card
1981,2023-11-27,Electronics,Headphones,19,348.46,6620.74,North,Diana,Bank Transfer
1982,2023-01-11,Groceries,Eggs,3,440.18,1320.54,West,Diana,Online
1983,2023-04-28,Clothing,Jacket,6,172.7,1036.2,East,Diana,Credit Card
1984,2023-01-19,Groceries,Bread,3,708.57,2125.71,North,Bob,Credit Card
1985,2023-02-17,Toys,Puzzle,17,932.35,15849.95,East,Alice,Bank Transfer
1986,2023-03-18,Clothing,Jeans,6,232.94,1397.64,West,Charlie,Online
1987,2023-03-27,Toys,Puzzle,20,56.89,1137.8,South,Alice,Credit Card
1988,2023-05-28,Toys,Board Game,8,22.1,176.8,West,Bob,Credit Card
1989,2023-11-05,Electronics,Laptop,6,536.28,3217.68,North,Charlie,Bank Transfer
1990,2023-10-11,Clothing,Jeans,6,249.42,1496.52,South,Ethan,Cash
1991,2023-06-16,Furniture,Sofa,17,506.99,8618.83,Central,Alice,Cash
1992,2023-07-21,Furniture,Table,5,847.3,4236.5,North,Diana,Credit Card
1993,2023-11-08,Clothing,Jacket,15,179.27,2689.05,West,Bob,Cash
1994,2024-01-01,Furniture,Table,3,982.94,2948.82,Central,Alice,Credit Card
1995,2023-01-01,Clothing,Shoes,13,552.56,7183.28,Central,Diana,Bank Transfer
1996,2023-09-26,Groceries,Bread,13,752.87,9787.31,Central,Ethan,Bank Transfer
1997,2023-03-27,Toys,Board Game,7,78.05,546.35,South,Alice,Online
1998,2023-06-02,Electronics,Headphones,10,376.76,3767.6,West,Diana,Online
1999,2023-09-07,Furniture,Chair,5,452.69,2263.45,South,Diana,Credit Card
2000,2023-11-29,Clothing,Shoes,1,901,901,South,Bob,Bank Transfer
2001,2025-05-10,Groceries,Eggs,12,882.97,10595.64,West,Sneha,Bank Transfer
2002,2025-03-08,Groceries,Rice,4,298.94,1195.76,South,Amit,Cash
2003,2025-06-29,Groceries,Eggs,20,297.48,5949.6,West,Priya,Bank Transfer
2004,2025-01-21,Groceries,Rice,7,313.79,2196.53,East,Anjali,Credit Card
2005,2025-01-06,Electronics,Smartphone,2,29.56,59.12,Central,Suresh,Credit Card
2006,2025-11-19,Toys,Action Figure,13,337.37,4385.81,North,Sneha,Bank Transfer
2007,2025-06-27,Toys,Action Figure,2,802.22,1604.44,East,Anjali,Cash
2008,2025-08-13,Groceries,Eggs,18,730.02,13140.36,Central,Ravi,Cash
2009,2025-03-20,Groceries,Bread,5,146.5,732.5,West,Suresh,Credit Card
2010,2025-02-17,Toys,Board Game,8,46.68,373.44,East,Rahul,Online
2011,2025-01-07,Furniture,Table,7,420.5,2943.5,West,Pooja,Credit Card
2012,2025-08-07,Toys,Action Figure,3,167.57,502.71,South,Ravi,Cash
2013,2025-05-16,Groceries,Rice,6,925.2,5551.2,South,Sneha,Bank Transfer
2014,2025-02-28,Electronics,Headphones,12,851.34,10216.08,East,Pooja,Online
2015,2025-10-23,Toys,Action Figure,5,669.41,3347.05,East,Vikram,Online
2016,2025-11-01,Furniture,Table,16,275.83,4413.28,North,Rahul,Online
2017,2025-09-13,Groceries,Rice,9,110.96,998.64,Central,Suresh,Credit Card
2018,2025-10-12,Furniture,Table,5,926.42,4632.1,South,Sneha,Online
2019,2025-07-31,Groceries,Eggs,10,85.72,857.2,Central,Anjali,Credit Card
2020,2025-11-16,Groceries,Rice,14,408.9,5724.6,East,Ravi,Bank Transfer
2021,2025-03-20,Groceries,Eggs,12,122.64,1471.68,North,Anjali,Credit Card
2022,2025-09-07,Groceries,Eggs,13,432.96,5628.48,Central,Neha,Credit Card
2023,2025-05-27,Furniture,Table,20,330.51,6610.2,East,Amit,Bank Transfer
2024,2025-02-12,Electronics,Laptop,5,542.67,2713.35,North,Ravi,Bank Transfer
2025,2025-02-17,Furniture,Chair,6,37.52,225.12,North,Sneha,Online
2026,2025-07-07,Clothing,T-Shirt,10,333.49,3334.9,North,Amit,Cash
2027,2025-10-26,Electronics,Laptop,7,790.59,5534.13,Central,Ravi,Bank Transfer
2028,2025-09-09,Electronics,Tablet,20,837.67,16753.4,Central,Suresh,Cash
2029,2025-11-10,Clothing,Jeans,20,853.13,17062.6,North,Sneha,Credit Card
2030,2025-11-26,Toys,Puzzle,8,690.59,5524.72,West,Pooja,Cash
2031,2025-07-21,Clothing,Jeans,12,951.95,11423.4,West,Sneha,Online
2032,2025-05-31,Groceries,Eggs,11,214.49,2359.39,South,Suresh,Bank Transfer
2033,2025-03-18,Furniture,Chair,19,875.77,16639.63,North,Ravi,Credit Card
2034,2025-02-25,Groceries,Milk,10,771.51,7715.1,South,Priya,Online
2035,2025-10-24,Furniture,Bookshelf,4,930.22,3720.88,West,Rahul,Online
2036,2025-12-30,Furniture,Bookshelf,6,393.84,2363.04,North,Anjali,Online
2037,2025-02-03,Electronics,Laptop,6,813.46,4880.76,East,Rahul,Bank Transfer
2038,2025-12-04,Groceries,Bread,11,746.55,8212.05,West,Amit,Bank Transfer
2039,2025-12-04,Clothing,Jeans,9,418.72,3768.48,North,Amit,Bank Transfer
2040,2025-06-21,Furniture,Chair,17,605.9,10300.3,South,Neha,Online
2041,2025-04-14,Furniture,Bookshelf,12,712.81,8553.72,North,Ravi,Online
2042,2025-06-22,Electronics,Laptop,7,215.01,1505.07,West,Vikram,Online
2043,2025-12-15,Toys,Action Figure,17,993.66,16892.22,Central,Rahul,Credit Card
2044,2025-08-11,Electronics,Headphones,10,541.1,5411,Central,Vikram,Bank Transfer
2045,2025-01-23,Clothing,Jacket,19,628.91,11949.29,North,Rahul,Cash
2046,2025-08-31,Groceries,Eggs,8,923.47,7387.76,Central,Pooja,Credit Card
2047,2025-08-19,Clothing,Jacket,19,257.87,4899.53,North,Neha,Online
2048,2025-01-03,Toys,Doll,15,242.79,3641.85,North,Neha,Cash
2049,2025-08-09,Electronics,Laptop,18,940.22,16923.96,East,Vikram,Cash
2050,2025-09-14,Clothing,T-Shirt,7,536.42,3754.94,West,Pooja,Online
2051,2025-03-01,Furniture,Bookshelf,6,547.34,3284.04,Central,Anjali,Credit Card
2052,2025-01-08,Groceries,Rice,16,25.59,409.44,East,Neha,Credit Card
2053,2025-05-13,Furniture,Sofa,6,906.42,5438.52,East,Rahul,Credit Card
2054,2025-03-25,Clothing,T-Shirt,18,693.1,12475.8,East,Suresh,Cash
2055,2025-02-09,Furniture,Chair,3,779.77,2339.31,North,Neha,Online
2056,2025-04-02,Electronics,Headphones,17,767.17,13041.89,East,Priya,Bank Transfer
2057,2025-09-19,Electronics,Headphones,3,359.48,1078.44,Central,Suresh,Cash
2058,2025-06-30,Furniture,Bookshelf,9,726.69,6540.21,South,Vikram,Cash
2059,2025-02-02,Furniture,Table,17,816.14,13874.38,East,Amit,Credit Card
2060,2025-09-03,Clothing,T-Shirt,14,108.05,1512.7,East,Rahul,Bank Transfer
2061,2025-04-19,Furniture,Table,19,749,14231,Central,Sneha,Cash
2062,2025-04-27,Groceries,Eggs,12,203.12,2437.44,West,Anjali,Cash
2063,2025-01-19,Groceries,Milk,12,22.04,264.48,North,Pooja,Online
2064,2025-11-29,Clothing,Shoes,15,89.8,1347,North,Anjali,Cash
2065,2025-11-01,Toys,Puzzle,16,496.87,7949.92,Central,Amit,Online
2066,2025-03-03,Toys,Puzzle,10,539.4,5394,East,Neha,Bank Transfer
2067,2025-05-31,Electronics,Laptop,5,697.43,3487.15,North,Suresh,Bank Transfer
2068,2025-03-20,Clothing,Jacket,17,366.97,6238.49,West,Priya,Bank Transfer
2069,2025-06-07,Clothing,Shoes,10,331.12,3311.2,North,Ravi,Cash
2070,2025-03-12,Toys,Puzzle,4,974.77,3899.08,East,Priya,Online
2071,2025-06-12,Electronics,Smartphone,19,801.37,15226.03,Central,Neha,Credit Card
2072,2025-01-26,Clothing,Jacket,3,812.52,2437.56,Central,Vikram,Online
2073,2025-10-10,Clothing,T-Shirt,10,919.24,9192.4,West,Ravi,Bank Transfer
2074,2025-02-17,Clothing,Jacket,3,98.84,296.52,North,Amit,Cash
2075,2025-02-24,Groceries,Rice,13,544.25,7075.25,West,Anjali,Online
2076,2025-03-23,Toys,Doll,6,189.2,1135.2,North,Anjali,Cash
2077,2025-11-19,Electronics,Headphones,6,739.17,4435.02,South,Amit,Credit Card
2078,2025-07-28,Electronics,Tablet,16,549.83,8797.28,Central,Neha,Cash
2079,2025-08-09,Furniture,Bookshelf,10,347.55,3475.5,South,Vikram,Bank Transfer
2080,2025-10-30,Groceries,Bread,20,856.86,17137.2,East,Neha,Cash
2081,2025-12-28,Groceries,Bread,1,977.93,977.93,Central,Sneha,Bank Transfer
2082,2025-10-30,Furniture,Sofa,6,815.37,4892.22,South,Pooja,Cash
2083,2025-12-10,Furniture,Table,8,746.16,5969.28,North,Neha,Cash
2084,2025-12-17,Groceries,Milk,4,576.7,2306.8,South,Suresh,Credit Card
2085,2025-02-26,Electronics,Headphones,7,449.84,3148.88,North,Anjali,Credit Card
2086,2025-11-28,Electronics,Tablet,13,661.22,8595.86,East,Rahul,Online
2087,2025-08-16,Furniture,Table,12,192.06,2304.72,South,Rahul,Credit Card
2088,2025-09-08,Groceries,Bread,9,8.04,72.36,West,Ravi,Bank Transfer
2089,2025-03-23,Electronics,Laptop,10,207.82,2078.2,West,Vikram,Cash
2090,2025-05-28,Furniture,Sofa,14,770.21,10782.94,East,Amit,Bank Transfer
2091,2025-09-29,Electronics,Headphones,8,452.1,3616.8,East,Suresh,Online
2092,2025-09-02,Groceries,Bread,8,440.94,3527.52,South,Sneha,Credit Card
2093,2025-01-09,Furniture,Bookshelf,18,512.15,9218.7,West,Neha,Credit Card
2094,2025-02-26,Clothing,Jacket,4,275.45,1101.8,Central,Suresh,Online
2095,2025-07-26,Electronics,Laptop,8,899.28,7194.24,Central,Priya,Online
2096,2025-05-06,Toys,Doll,1,153.35,153.35,West,Vikram,Cash
2097,2025-06-17,Toys,Board Game,1,483.61,483.61,Central,Anjali,Credit Card
2098,2025-02-25,Clothing,Shoes,19,203.47,3865.93,East,Suresh,Bank Transfer
2099,2025-12-09,Toys,Action Figure,16,626.5,10024,North,Rahul,Credit Card
2100,2025-06-16,Electronics,Tablet,8,534.82,4278.56,East,Sneha,Bank Transfer
2101,2025-04-27,Groceries,Rice,19,896.45,17032.55,North,Priya,Credit Card
2102,2025-07-30,Electronics,Smartphone,18,995.98,17927.64,West,Rahul,Cash
2103,2025-02-22,Toys,Board Game,7,222.38,1556.66,South,Neha,Cash
2104,2025-01-19,Clothing,T-Shirt,4,991.36,3965.44,Central,Rahul,Bank Transfer
2105,2025-04-18,Electronics,Tablet,4,98.04,392.16,South,Pooja,Online
2106,2025-11-03,Toys,Doll,9,543.37,4890.33,North,Sneha,Cash
2107,2025-09-08,Furniture,Bookshelf,3,506.18,1518.54,East,Priya,Credit Card
2108,2025-10-22,Clothing,T-Shirt,12,754.56,9054.72,West,Anjali,Credit Card
2109,2025-01-14,Electronics,Laptop,6,823.2,4939.2,East,Neha,Credit Card
2110,2025-01-24,Furniture,Table,5,298.52,1492.6,South,Neha,Cash
2111,2025-12-05,Groceries,Milk,2,122.29,244.58,Central,Amit,Credit Card
2112,2025-07-07,Clothing,Shoes,6,476.36,2858.16,South,Priya,Cash
2113,2025-03-29,Clothing,T-Shirt,14,112.98,1581.72,Central,Amit,Credit Card
2114,2025-04-19,Electronics,Smartphone,14,233.11,3263.54,West,Priya,Credit Card
2115,2025-05-17,Toys,Action Figure,20,535.18,10703.6,West,Amit,Credit Card
2116,2025-08-18,Groceries,Milk,9,319.15,2872.35,Central,Sneha,Credit Card
2117,2025-01-11,Furniture,Bookshelf,18,467.54,8415.72,East,Rahul,Cash
2118,2025-10-25,Electronics,Smartphone,18,949.81,17096.58,North,Neha,Cash
2119,2025-10-14,Groceries,Eggs,2,520.36,1040.72,Central,Amit,Credit Card
2120,2025-03-06,Furniture,Chair,18,885,15930,Central,Pooja,Credit Card
2121,2025-10-03,Toys,Puzzle,18,98.07,1765.26,East,Vikram,Online
2122,2025-06-20,Toys,Doll,14,493.06,6902.84,South,Ravi,Credit Card
2123,2025-03-13,Furniture,Chair,20,445.14,8902.8,Central,Amit,Bank Transfer
2124,2025-11-21,Toys,Puzzle,6,682.93,4097.58,East,Sneha,Online
2125,2025-01-16,Electronics,Laptop,1,88.22,88.22,North,Ravi,Credit Card
2126,2025-11-23,Toys,Puzzle,16,953.32,15253.12,North,Neha,Cash
2127,2025-08-13,Toys,Action Figure,1,720.63,720.63,North,Pooja,Online
2128,2025-06-10,Groceries,Rice,10,264.5,2645,Central,Suresh,Cash
2129,2025-10-07,Furniture,Bookshelf,17,910.7,15481.9,East,Sneha,Cash
2130,2025-03-19,Furniture,Sofa,2,317.54,635.08,Central,Pooja,Bank Transfer
2131,2025-01-21,Toys,Board Game,2,601.22,1202.44,West,Ravi,Cash
2132,2025-12-05,Clothing,Jeans,11,93.25,1025.75,West,Anjali,Online
2133,2025-09-29,Furniture,Bookshelf,4,239.62,958.48,West,Pooja,Credit Card
2134,2025-05-18,Toys,Doll,2,369.38,738.76,East,Anjali,Credit Card
2135,2025-10-23,Groceries,Rice,16,57.77,924.32,Central,Ravi,Credit Card
2136,2025-05-04,Groceries,Eggs,1,773.5,773.5,Central,Anjali,Credit Card
2137,2025-03-06,Electronics,Laptop,4,865.93,3463.72,East,Ravi,Online
2138,2025-09-28,Electronics,Laptop,6,549.74,3298.44,East,Suresh,Bank Transfer
2139,2025-09-13,Furniture,Table,17,649.5,11041.5,West,Neha,Bank Transfer
2140,2025-05-18,Furniture,Table,13,620.98,8072.74,North,Amit,Online
2141,2025-03-29,Toys,Action Figure,6,25.61,153.66,West,Suresh,Bank Transfer
2142,2025-03-08,Clothing,Shoes,10,960.97,9609.7,South,Priya,Online
2143,2025-02-12,Groceries,Rice,13,160.89,2091.57,West,Suresh,Online
2144,2025-05-29,Electronics,Smartphone,12,343.23,4118.76,West,Neha,Credit Card
2145,2025-05-31,Furniture,Chair,13,311.19,4045.47,North,Sneha,Online
2146,2025-05-29,Toys,Puzzle,12,245.24,2942.88,South,Priya,Credit Card
2147,2025-05-22,Clothing,Jeans,2,675.31,1350.62,West,Pooja,Online
2148,2025-01-20,Clothing,T-Shirt,7,916.9,6418.3,East,Neha,Credit Card
2149,2025-07-01,Furniture,Sofa,4,397.75,1591,Central,Anjali,Credit Card
2150,2025-03-14,Electronics,Laptop,15,528.58,7928.7,North,Pooja,Cash
2151,2025-10-06,Electronics,Smartphone,3,632.72,1898.16,South,Pooja,Credit Card
2152,2025-09-10,Furniture,Table,8,44.02,352.16,West,Anjali,Bank Transfer
2153,2025-01-18,Electronics,Laptop,16,759.61,12153.76,Central,Vikram,Online
2154,2025-07-19,Electronics,Headphones,18,721.68,12990.24,Central,Rahul,Cash
2155,2025-01-06,Furniture,Table,19,111.21,2112.99,North,Ravi,Bank Transfer
2156,2025-02-27,Toys,Doll,1,248.16,248.16,Central,Vikram,Bank Transfer
2157,2025-06-20,Groceries,Eggs,20,124.1,2482,East,Suresh,Bank Transfer
2158,2025-01-02,Toys,Doll,20,793.12,15862.4,West,Anjali,Credit Card
2159,2025-01-30,Electronics,Tablet,4,871.49,3485.96,Central,Priya,Online
2160,2025-02-25,Toys,Action Figure,13,532.24,6919.12,South,Neha,Online
2161,2025-01-14,Toys,Doll,6,815.87,4895.22,West,Neha,Credit Card
2162,2025-04-21,Toys,Doll,15,278.64,4179.6,North,Neha,Online
2163,2025-08-03,Electronics,Laptop,10,134.4,1344,East,Ravi,Bank Transfer
2164,2025-01-22,Clothing,T-Shirt,16,935.91,14974.56,East,Neha,Bank Transfer
2165,2025-08-11,Electronics,Laptop,14,781.41,10939.74,North,Amit,Cash
2166,2025-01-22,Furniture,Chair,12,393.64,4723.68,Central,Neha,Cash
2167,2025-01-14,Groceries,Milk,11,940.61,10346.71,West,Priya,Credit Card
2168,2025-02-21,Furniture,Table,12,56.79,681.48,East,Anjali,Bank Transfer
2169,2025-09-18,Toys,Doll,4,487.96,1951.84,West,Pooja,Bank Transfer
2170,2025-08-06,Toys,Doll,17,832.23,14147.91,Central,Neha,Online
2171,2025-01-21,Electronics,Smartphone,1,794.84,794.84,East,Vikram,Bank Transfer
2172,2025-04-10,Clothing,Jacket,18,737.97,13283.46,South,Sneha,Credit Card
2173,2025-07-28,Electronics,Smartphone,20,725.24,14504.8,South,Anjali,Cash
2174,2025-02-22,Clothing,Shoes,2,509.86,1019.72,North,Pooja,Cash
2175,2025-05-29,Clothing,Jeans,9,584.98,5264.82,North,Sneha,Credit Card
2176,2025-07-26,Toys,Board Game,13,870.23,11312.99,Central,Pooja,Online
2177,2025-10-10,Toys,Board Game,10,149.46,1494.6,North,Vikram,Online
2178,2025-10-24,Groceries,Milk,19,107.43,2041.17,South,Anjali,Cash
